vintage_id,merchant_id,price,currency,bottles_in_stock,bottles_sold,message,bottle_volume_ml
19292630,6688,66.67,EUR,36.0,,"Prix par magnum, caisse de 6 bouteilles",1500
19292630,2148,19.55,EUR,60.0,,,750
19292630,2217,30.0,EUR,,,,750
19292630,3157,31.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
19292630,22855,37.0,EUR,,,,750
19292630,1112,37.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
19292630,423,39.0,EUR,,,,750
19292630,22759,40.0,EUR,,,,750
19292630,25292,34.9,EUR,,,,750
105382,1866,160.2,EUR,48.0,,,750
105382,210,102.0,EUR,,,,750
105382,1346,105.0,EUR,,,,750
105382,29796,114.0,EUR,,,,750
105382,1112,150.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
105382,1112,286.0,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
4209197,19432,13.0,EUR,182.0,6.0,,750
4209197,2240,8.4,EUR,,,,750
1649519,1866,155.0,EUR,48.0,,,750
1649519,19432,195.67,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
1649519,6688,224.17,EUR,5976.0,,"Prix par bouteille, caisse de 6 bouteilles - Autres tailles disponibles",750
1649519,197,135.0,EUR,,,"Prix par bouteille, caisse de 2 bouteilles",750
1649519,197,135.0,EUR,,,"Prix par bouteille, caisse de 3 bouteilles",750
1649519,197,135.0,EUR,,,,750
1649519,210,132.0,EUR,,,,750
1649519,2477,139.0,EUR,,,,750
1649519,2477,289.0,EUR,,,"Prix par Magnum (1,5 l)",1500
1649519,3157,144.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
1649519,3649,144.0,EUR,,,,750
1649519,1112,147.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
1649519,1112,157.6,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
1649519,1112,208.8,EUR,,,,750
1649519,2432,149.0,EUR,,,,750
1649519,2148,150.0,EUR,36.0,,,750
1649519,3429,152.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
1649519,627,169.32,EUR,,,,750
1649519,633,200.0,EUR,,,,750
1649519,1557,210.0,EUR,,,,750
1649519,22266,363.0,EUR,,,,750
1649519,1601,141.34,EUR,,,,750
1649519,719,165.58,EUR,,,,750
1649519,21813,162.0,EUR,,,,750
1649519,546,167.29,EUR,,,,750
1649519,1216,177.55,EUR,,,,750
8596744,6688,25.0,EUR,528.0,,"Prix par bouteille, caisse de 12 bouteilles",750
89904123,22831,11.0,EUR,1800.0,8.0,"Prix par bouteille, caisse de 6 bouteilles",750
89904123,3803,13.9,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
89904123,423,14.5,EUR,,,,750
1468036,19432,46.67,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
1468036,27792,35.0,EUR,,,,750
1468036,4093,43.5,EUR,,,,750
1468036,627,52.65,EUR,,,"Prix par bouteille, caisse de 3 bouteilles",750
1468036,627,54.47,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
1468036,627,54.47,EUR,,,"Prix par bouteille, caisse de 18 bouteilles",750
1468036,627,54.47,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
1441205,5532,54.91,EUR,,,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €59.90),750
1441205,1866,66.0,EUR,48.0,,,750
1441205,197,55.0,EUR,,,"Prix par bouteille, caisse de 3 bouteilles",750
1441205,1346,46.0,EUR,,,,750
1441205,1112,61.2,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
1441205,13290,70.0,EUR,,,,750
1441205,3297,110.0,EUR,,,"Prix par Magnum (1,5 l)",1500
1174842,19432,101.33,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
1174842,210,63.6,EUR,,,,750
1174842,1346,72.0,EUR,,,,750
1174842,1112,75.2,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
104437,595,65.0,EUR,24.0,,,750
104437,19432,71.58,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
104437,22266,125.0,EUR,,,,750
156719028,23215,15.9,EUR,,121.0,,750
156719028,3687,20.79,EUR,36.0,,"Prix par bouteille, caisse de 6 bouteilles",750
156719028,1557,17.0,EUR,,,,750
156719028,30193,17.0,EUR,,,,750
156719028,24476,19.95,EUR,,,,750
115477468,23215,64.1,EUR,,12.0,,750
115477468,3487,68.5,EUR,6.0,2.0,,750
115477468,3188,69.0,EUR,24.0,73.0,,750
115477468,5532,70.0,EUR,,,,750
115477468,3813,72.0,EUR,,2.0,,750
115477468,6688,74.17,EUR,2304.0,,"Prix par bouteille, caisse de 12 bouteilles",750
115477468,3167,60.0,EUR,,,,750
115477468,1346,65.0,EUR,,,,750
115477468,2685,67.0,EUR,,,,750
115477468,2685,67.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
115477468,633,67.0,EUR,,,,750
115477468,2432,68.0,EUR,,,,750
115477468,22240,68.0,EUR,,,,750
115477468,416,69.0,EUR,,,,750
115477468,22321,72.0,EUR,,,,750
115477468,1112,73.6,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
115477468,627,77.27,EUR,,,,750
115477468,1316,83.9,EUR,,,,750
115477468,197,125.0,EUR,,,"Prix par Magnum (1,5 l)",1500
145351654,6688,41.25,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
145351654,595,41.5,EUR,15.0,,,750
145351654,1112,50.2,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
160167577,3371,8.8,EUR,,,,750
160167577,3687,11.76,EUR,324.0,,"Prix par bouteille, caisse de 6 bouteilles",750
160167577,1936,8.5,EUR,,,,750
160167577,11882,8.75,EUR,,,,750
160167577,11882,19.25,EUR,,,"Prix par Magnum (1,5 l)",1500
160167577,1557,9.9,EUR,,,,750
160167577,22231,12.7,EUR,,,,750
160167577,737,9.75,EUR,,,,750
14171884,595,65.0,EUR,200.0,8.0, - Autres tailles disponibles,750
14171884,525,68.0,EUR,24.0,35.0,,750
14171884,5532,68.75,EUR,,,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €75),750
14171884,6688,71.67,EUR,7632.0,,"Prix par bouteille, caisse de 12 bouteilles - Autres tailles disponibles",750
14171884,3687,76.26,EUR,260.0,,,750
14171884,19432,86.17,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
14171884,1866,92.0,EUR,48.0,12.0, - Autres tailles disponibles,750
14171884,2682,59.0,EUR,,,,750
14171884,3157,61.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
14171884,3157,61.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
14171884,3429,64.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
14171884,1557,65.0,EUR,,,,750
14171884,22908,65.0,EUR,,,,750
14171884,1112,65.3,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
14171884,1112,72.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
14171884,1112,40.9,EUR,,,"Prix par ½ bouteille, caisse de 24 bouteilles",375
14171884,1112,139.6,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
14171884,3951,65.9,EUR,,,,750
14171884,30395,66.0,EUR,,,,750
14171884,2432,69.0,EUR,,,,750
14171884,633,69.0,EUR,,,,750
14171884,23357,69.0,EUR,,,,750
14171884,2770,72.0,EUR,,,,750
14171884,23010,75.0,EUR,,,Prix pour 12 bouteilles ou plus,750
14171884,627,75.9,EUR,,,,750
14171884,627,80.37,EUR,,,"Prix par bouteille, caisse de 3 bouteilles",750
14171884,22880,92.0,EUR,,,,750
14171884,1216,79.8,EUR,,,,750
1403099,19432,159.08,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
1403099,1866,160.0,EUR,48.0,2.0,,750
1403099,19131,72.0,EUR,,,,750
1403099,1112,112.8,EUR,,,,750
1403099,1112,120.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
1403099,1112,123.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
1403099,3305,118.6,EUR,,,,750
1874327,1866,53.0,EUR,48.0,,,750
1874327,6688,61.67,EUR,7812.0,,"Prix par bouteille, caisse de 12 bouteilles",750
1874327,19432,69.42,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
1874327,279,33.6,EUR,,,,750
1874327,1112,50.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
1874327,3157,54.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
1874327,423,54.0,EUR,,,,750
1874327,2432,55.0,EUR,,,,750
1874327,3429,57.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
1874327,1557,61.88,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
1874327,627,62.5,EUR,,,,750
4675714,595,38.0,EUR,167.0,18.0,,750
4675714,3188,46.0,EUR,12.0,,,750
4675714,19432,53.0,EUR,3.0,,,750
4675714,4077,42.0,EUR,,,,750
4675714,2770,42.3,EUR,,,,750
4675714,22810,60.0,EUR,,,,750
4675714,21813,42.0,EUR,,,,750
4675714,1216,46.0,EUR,,,,750
150815529,21896,12.5,EUR,37.0,326.0,,750
150815529,24756,10.36,EUR,,,,750
150815529,1216,10.8,EUR,,,,750
150815529,1216,25.65,EUR,,,"Prix par Magnum (1,5 l)",1500
150815529,737,23.75,EUR,,,"Prix par Magnum (1,5 l)",1500
4822651,6688,28.33,EUR,576.0,,"Prix par bouteille, caisse de 6 bouteilles",750
28251349,19432,27.75,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
28251349,3483,21.0,EUR,,,,750
28251349,633,24.0,EUR,,,,750
28251349,627,43.37,EUR,,,"Prix par bouteille, caisse de 18 bouteilles",750
28251349,627,43.37,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
28251349,627,43.37,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3043575,19432,109.0,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3043575,197,65.0,EUR,,,"Prix par bouteille, caisse de 3 bouteilles",750
3043575,493,65.0,EUR,,,,750
3043575,2148,69.9,EUR,4.0,,,750
3043575,22983,79.9,EUR,,,,750
3043575,633,85.0,EUR,,,,750
3043575,2096,87.0,EUR,,,,750
3043575,25292,99.9,EUR,,,,750
14140544,3687,24.47,EUR,360.0,,"Prix par bouteille, caisse de 6 bouteilles",750
14140544,19432,33.0,EUR,684.0,,,750
14140544,197,18.0,EUR,,,,750
14140544,2582,16.95,EUR,,,,750
14140544,1557,19.9,EUR,,,,750
14140544,1601,20.47,EUR,,,,750
1762652,5532,31.99,EUR,,,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €34.90),750
1762652,19432,37.5,EUR,108.0,,"Prix par bouteille, caisse de 12 bouteilles",750
1762652,2768,73.9,EUR,,,"Prix par Magnum (1,5 l)",1500
1762652,2148,22.5,EUR,60.0,,,750
1762652,3157,24.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
1762652,3429,26.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
1762652,2477,27.0,EUR,,,,750
1762652,3649,29.0,EUR,,,,750
1762652,22855,32.0,EUR,,,,750
1762652,493,38.5,EUR,,,,750
150277924,6688,26.17,EUR,36.0,1.0,"Prix par bouteille, caisse de 6 bouteilles",750
150277924,523,27.9,EUR,,,,750
150277924,24061,23.85,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
150277924,2225,27.9,EUR,,,,750
150277924,20131,36.95,EUR,,,,750
155159794,2434,40.0,EUR,11.0,11.0,,750
155159794,3865,25.0,EUR,,,,750
1202638,19432,99.83,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
1202638,595,105.0,EUR,3.0,,,750
1202638,3483,72.0,EUR,,,,750
1202638,1112,91.8,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
1202638,1557,112.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
1202638,1171,72.6,EUR,,,,750
2112667,19432,86.17,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
2112667,2477,49.0,EUR,,,,750
2112667,2477,105.0,EUR,,,"Prix par Magnum (1,5 l)",1500
2112667,633,58.0,EUR,,,,750
2112667,1112,68.9,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
2112667,23357,70.0,EUR,,,,750
2112667,21813,56.0,EUR,,,,750
2955645,19432,69.42,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
2955645,3483,54.0,EUR,,,,750
2955645,633,55.0,EUR,,,,750
2955645,1112,59.7,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
2955645,1112,62.4,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
2955645,1557,69.38,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
2955645,28763,71.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
2955645,2477,89.0,EUR,,,"Prix par Magnum (1,5 l)",1500
156485685,3687,8.4,EUR,324.0,7.0,"Prix par bouteille, caisse de 6 bouteilles",750
3120000,19432,24.0,EUR,252.0,,"Prix par bouteille, caisse de 12 bouteilles",750
3120000,3483,12.0,EUR,,,,750
3120000,3157,13.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3120000,3429,13.75,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
3120000,3429,14.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
3120000,30395,15.0,EUR,,,,750
150306258,2054,22.5,EUR,4.0,,,750
150306258,28293,29.0,EUR,,,,750
150306258,23761,15.5,EUR,,,,750
1934573,1866,65.0,EUR,48.0,,,750
1934573,19432,86.17,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
1934573,2477,47.5,EUR,,,,750
1934573,3157,64.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
1934573,3429,67.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
1934573,1112,67.4,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
1934573,1112,70.4,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
1934573,1112,136.6,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
1934573,1557,103.13,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
1934573,21813,54.0,EUR,,,,750
2232142,1866,38.0,EUR,48.0,4.0, - Autres tailles disponibles,750
2232142,19432,40.58,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
2232142,3157,26.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
2232142,3429,27.25,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
2232142,13285,34.0,EUR,,,,750
2232142,627,43.23,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
2232142,627,46.84,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
2232142,627,46.84,EUR,,,"Prix par bouteille, caisse de 18 bouteilles",750
2232142,2477,48.0,EUR,,,"Prix par Magnum (1,5 l)",1500
1600940,1866,155.0,EUR,48.0,,,750
1600940,19432,159.08,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
1600940,2477,89.0,EUR,,,,750
1600940,1346,92.0,EUR,,,,750
1600940,23357,95.0,EUR,,,,750
1600940,22778,110.85,EUR,,,,750
1600940,1112,115.6,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
1600940,1112,116.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
1600940,1112,150.0,EUR,,,,750
1600940,1112,232.0,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
1600940,11870,155.0,EUR,,,,750
1354455,3188,120.0,EUR,6.0,,,750
1354455,197,95.0,EUR,,,,750
1354455,2939,115.0,EUR,,,,750
1354455,3305,115.0,EUR,,,,750
1354455,2685,120.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
1354455,2685,128.0,EUR,,,,750
1354455,22266,120.0,EUR,,,,750
1354455,29588,120.0,EUR,,,,750
156400221,28293,16.56,EUR,,,,750
156400221,20205,16.09,EUR,,,,750
156400221,23761,13.0,EUR,,,,750
156400221,1299,16.9,EUR,,,,750
1185011,19432,166.5,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
1185011,279,102.0,EUR,,,,750
1185011,210,108.0,EUR,,,,750
1185011,1112,121.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
1185011,633,150.0,EUR,,,,750
1185011,1557,168.75,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
1185011,1216,131.55,EUR,,,,750
1185011,232,155.4726732127901,EUR,,,,750
2233784,1866,83.0,EUR,48.0,1.0,,750
2233784,5532,87.08999999999999,EUR,,,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €95),750
2233784,595,98.9,EUR,73.0,, - Autres tailles disponibles,750
2233784,19432,100.75,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
2233784,19131,51.0,EUR,,,,750
2233784,197,75.0,EUR,,,"Prix par bouteille, caisse de 3 bouteilles",750
2233784,197,75.0,EUR,,,"Prix par bouteille, caisse de 2 bouteilles",750
2233784,197,75.0,EUR,,,,750
2233784,2477,68.0,EUR,,,,750
2233784,2477,149.0,EUR,,,"Prix par Magnum (1,5 l)",1500
2233784,210,69.6,EUR,,,,750
2233784,2148,76.5,EUR,18.0,,,750
2233784,1112,78.2,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
2233784,1112,81.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
2233784,633,79.0,EUR,,,,750
2233784,2770,85.0,EUR,,,,750
2233784,577,95.0,EUR,,,,750
2233784,1557,98.44,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
1221646,19432,83.08,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
1221646,1112,65.4,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
1221646,1112,98.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
1221646,1112,198.2,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
1221646,1557,78.75,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
1221646,3157,93.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
2920803,19432,51.17,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
2920803,197,35.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
2920803,3483,39.0,EUR,,,,750
2920803,1112,39.8,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
156551864,19432,21.33,EUR,720.0,,"Prix par bouteille, caisse de 12 bouteilles",750
90990,19432,140.92,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
90990,1112,107.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
90990,1112,183.6,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
90990,1112,320.4,EUR,,,"Prix par Magnum (1,5 l)",1500
90990,1557,108.75,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
2228538,1300,73.0,EUR,6.0,23.0,,750
2228538,19432,86.17,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
2228538,1866,125.0,EUR,48.0,,"Prix par Magnum (1,5 l)",1500
2228538,1557,62.4,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
2228538,3297,67.0,EUR,,,,750
2228538,1112,73.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
2228538,1112,136.6,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
2228538,423,78.0,EUR,,,,750
2228538,1216,71.35,EUR,,,,750
21804677,6688,70.83,EUR,108.0,,"Prix par magnum, caisse de 6 bouteilles",1500
4416902,6688,35.83,EUR,8784.0,1.0,"Prix par bouteille, caisse de 12 bouteilles",750
4416902,2477,26.5,EUR,,,,750
4416902,2477,64.0,EUR,,,"Prix par Magnum (1,5 l)",1500
4416902,23010,31.900000000000002,EUR,,,Prix pour 12 bouteilles ou plus,750
4416902,2770,34.9,EUR,,,,750
4416902,23200,38.9,EUR,,,,750
4416902,2432,39.9,EUR,,,,750
4416902,627,45.34,EUR,,,,750
96077,19432,254.92,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
96077,279,144.0,EUR,,,,750
96077,2432,132.0,EUR,,,,750
96077,22897,135.0,EUR,,,,750
96077,1346,142.0,EUR,,,,750
96077,210,144.0,EUR,,,,750
96077,627,150.0,EUR,,,,750
96077,1112,203.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
96077,1112,236.4,EUR,,,,750
96077,1157,135.0,EUR,,,,750
147544809,18103,15.9,EUR,16.0,24.0,,750
147544809,22839,14.9,EUR,,,,750
147544809,22712,14.9,EUR,,,,750
147544809,2705,15.0,EUR,,,,750
147544809,493,15.0,EUR,,,,750
147544809,416,17.9,EUR,,,,750
147544809,26243,18.5,EUR,,,,750
2098002,1866,47.4,EUR,48.0,,,750
2098002,3297,35.0,EUR,,,,750
2098002,3483,41.0,EUR,,,,750
2098002,2432,44.0,EUR,,,,750
2098002,28020,45.0,EUR,,,,750
1147964,5532,220.01,EUR,,,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €240),750
1147964,6688,230.0,EUR,960.0,,"Prix par bouteille, caisse de 6 bouteilles - Autres tailles disponibles",750
1147964,19432,254.08,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
1147964,279,162.0,EUR,,,,750
1147964,22897,162.0,EUR,,,,750
1147964,29796,168.0,EUR,,,,750
1147964,1112,186.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
1147964,1112,196.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
1147964,1112,278.4,EUR,,,,750
1147964,4077,190.0,EUR,,,,750
1147964,2477,199.0,EUR,,,,750
1147964,633,205.0,EUR,,20.0,,750
1147964,719,204.5,EUR,,,,750
1147964,21813,228.0,EUR,,,,750
1147964,1216,268.3,EUR,,,,750
2924746,19432,26.92,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
2924746,595,40.0,EUR,6.0,,"Prix par Magnum (1,5 l)",1500
2924746,633,21.0,EUR,,,,750
14441929,6688,110.0,EUR,468.0,,"Prix par bouteille, caisse de 6 bouteilles",750
14441929,28293,102.47,EUR,,,,750
14441929,20205,84.31,EUR,,,,750
14441929,23761,85.0,EUR,,,,750
14441929,25292,89.9,EUR,,,,750
14441929,25292,219.0,EUR,,,"Prix par Magnum (1,5 l)",1500
14441929,19112,95.0,EUR,,,,750
14441929,16710,96.9,EUR,,,,750
1788647,19432,132.92,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
1788647,6688,138.33,EUR,144.0,,"Prix par bouteille, caisse de 6 bouteilles",750
1788647,17501,115.0,EUR,,,,750
104160,595,120.0,EUR,60.0,,,750
104160,19432,131.75,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
104160,279,74.4,EUR,,,,750
104160,3157,94.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
104160,1112,94.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
104160,3429,99.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
104160,1557,127.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
104160,1557,140.0,EUR,,,,750
14395777,6688,42.5,EUR,13392.0,1.0,"Prix par bouteille, caisse de 12 bouteilles - Autres tailles disponibles",750
14395777,19432,49.67,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
14395777,1866,51.0,EUR,48.0,,,750
14395777,595,95.0,EUR,1.0,,"Prix par Magnum (1,5 l)",1500
14395777,22712,31.87,EUR,,,,750
14395777,3157,35.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
14395777,1112,36.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
14395777,3483,36.0,EUR,,,,750
14395777,22839,36.0,EUR,,,,750
14395777,3429,36.5,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
14395777,3429,36.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
14395777,3297,40.0,EUR,,,,750
14395777,13285,42.0,EUR,,,,750
14395777,1346,42.0,EUR,,,,750
14395777,13290,45.0,EUR,,,,750
14395777,22225,45.9,EUR,,,,750
14395777,493,49.0,EUR,,,,750
14395777,22810,69.9,EUR,,,,750
14395777,6411,37.9,EUR,,,,750
2589650,6688,37.5,EUR,14028.0,,"Prix par bouteille, caisse de 12 bouteilles",750
2589650,22751,95.0,EUR,,,"Prix par Magnum (1,5 l)",1500
2589650,23410,39.9,EUR,,,,750
2589650,1557,78.0,EUR,,,"Prix par Magnum (1,5 l)",1500
1162114,5532,50.0,EUR,,,,750
1162114,1866,56.6,EUR,48.0,1.0,,750
1162114,19432,70.0,EUR,1.0,,,750
1162114,633,49.9,EUR,,,,750
1162114,1112,55.6,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
1162114,6411,39.9,EUR,,,,750
15043827,19432,157.75,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles. (Prix unitaire par bouteille : €186)",750
15043827,6200,165.0,EUR,,,,750
15043827,11878,115.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
15043827,25292,319.0,EUR,,,"Prix par Magnum (1,5 l)",1500
159636675,23215,12.0,EUR,,2.0,,750
159636675,7755,7.9,EUR,,,,750
159636675,1561,7.6,EUR,,,,750
159636675,28930,8.25,EUR,,,,750
159636675,1216,8.95,EUR,,,,750
159636675,24476,9.1,EUR,,,,750
2286211,6688,73.33,EUR,588.0,,"Prix par bouteille, caisse de 12 bouteilles - Autres tailles disponibles",750
2286211,19432,128.75,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
2286211,279,54.0,EUR,,,,750
2286211,2477,59.0,EUR,,,,750
2286211,2477,129.0,EUR,,,"Prix par Magnum (1,5 l)",1500
2286211,1346,72.0,EUR,,,,750
2286211,1112,73.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
2286211,1112,76.6,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
2286211,3649,90.0,EUR,,,,750
2286211,1557,90.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
2286211,1216,86.85,EUR,,,,750
101681,19432,203.17,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
101681,197,90.0,EUR,,,"Prix par bouteille, caisse de 3 bouteilles",750
101681,279,122.4,EUR,,,,750
101681,22897,126.0,EUR,,,,750
101681,1112,128.4,EUR,,,,750
101681,1112,161.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
1728066,6688,98.33,EUR,6252.0,,"Prix par bouteille, caisse de 12 bouteilles",750
1728066,19432,119.75,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
1728066,2477,79.0,EUR,,,,750
1728066,2477,169.0,EUR,,,"Prix par Magnum (1,5 l)",1500
1728066,26212,88.0,EUR,,,,750
1728066,3157,89.0,EUR,,,,750
1728066,3157,89.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
1728066,2682,91.0,EUR,,,,750
1728066,3429,93.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
1728066,633,95.0,EUR,,,,750
1728066,1112,98.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
1728066,1112,114.8,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
1728066,1112,343.2,EUR,,,"Prix par Magnum (1,5 l)",1500
1728066,627,131.88,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
